id,dep_delayed_15min
0,0.020102357491850853
1,0.031747765839099884
2,0.06022043153643608
3,0.1944819539785385
4,0.2132561057806015
5,0.08759477734565735
6,0.042632970958948135
7,0.205587700009346
8,0.15946996212005615
9,0.2713388502597809
10,0.2403058409690857
11,0.14387087523937225
12,0.07340829819440842
13,0.1760459542274475
14,0.06647776812314987
15,0.22662927210330963
16,0.04642247036099434
17,0.2647232711315155
18,0.5029154419898987
19,0.007794193923473358
20,0.4049687683582306
21,0.03541078791022301
22,0.25501102209091187
23,0.16676101088523865
24,0.2606605291366577
25,0.3431711196899414
26,0.007835203781723976
27,0.026374533772468567
28,0.18300595879554749
29,0.1641283631324768
30,0.08079492300748825
31,0.346221387386322
32,0.09549572318792343
33,0.2851159870624542
34,0.5361422896385193
35,0.26146650314331055
36,0.1899312287569046
37,0.1467617005109787
38,0.09987983107566833
39,0.18440917134284973
40,0.14129941165447235
41,0.16688014566898346
42,0.1799684464931488
43,0.2656362056732178
44,0.12680885195732117
45,0.42084383964538574
46,0.005378855392336845
47,0.17354831099510193
48,0.47774434089660645
49,0.10893722623586655
50,0.6457874178886414
51,0.035395946353673935
52,0.29402488470077515
53,0.44489768147468567
54,0.2862987816333771
55,0.07211429625749588
56,0.23685649037361145
57,0.3849702477455139
58,0.078777976334095
59,0.26577991247177124
60,0.182581827044487
61,0.10268981754779816
62,0.1620810478925705
63,0.22458848357200623
64,0.1635936200618744
65,0.17122378945350647
66,0.01519090961664915
67,0.059589091688394547
68,0.1247795820236206
69,0.2782387435436249
70,0.008640382438898087
71,0.18463027477264404
72,0.27664902806282043
73,0.318954735994339
74,0.47553253173828125
75,0.23856458067893982
76,0.09726495295763016
77,0.13063034415245056
78,0.09232241660356522
79,0.09318836033344269
80,0.16809430718421936
81,0.1440502554178238
82,0.06863106787204742
83,0.19782009720802307
84,0.12311157584190369
85,0.0050728339701890945
86,0.08692628890275955
87,0.21476991474628448
88,0.28158169984817505
89,0.39167162775993347
90,0.18370321393013
91,0.35605210065841675
92,0.0889892503619194
93,0.1081935316324234
94,0.2432587891817093
95,0.17277351021766663
96,0.3389153480529785
97,0.10028525441884995
98,0.21601693332195282
99,0.2987937927246094
100,0.08917887508869171
101,0.20294839143753052
102,0.053250715136528015
103,0.21644768118858337
104,0.0059160273522138596
105,0.07692290842533112
106,0.2543869912624359
107,0.034861933439970016
108,0.07895606011152267
109,0.17935268580913544
110,0.2079288810491562
111,0.31021952629089355
112,0.7211592197418213
113,0.020939508453011513
114,0.03530191257596016
115,0.17092423141002655
116,0.06556074321269989
117,0.583367109298706
118,0.051455769687891006
119,0.14387618005275726
120,0.36044272780418396
121,0.3434689939022064
122,0.2063116431236267
123,0.19184494018554688
124,0.15222333371639252
125,0.029562488198280334
126,0.059508807957172394
127,0.023559454828500748
128,0.12658026814460754
129,0.3751208186149597
130,0.37003135681152344
131,0.1116923913359642
132,0.04407200589776039
133,0.1337384432554245
134,0.046782542020082474
135,0.26064035296440125
136,0.40477198362350464
137,0.19858606159687042
138,0.013738250359892845
139,0.04525083675980568
140,0.31969693303108215
141,0.10884401202201843
142,0.49765855073928833
143,0.21219086647033691
144,0.20166350901126862
145,0.34650519490242004
146,0.19154448807239532
147,0.21045035123825073
148,0.12163060903549194
149,0.43558502197265625
150,0.33486172556877136
151,0.18949496746063232
152,0.16403761506080627
153,0.220529243350029
154,0.15939675271511078
155,0.14260266721248627
156,0.19801369309425354
157,0.23954710364341736
158,0.29803213477134705
159,0.0232472512871027
160,0.06136256456375122
161,0.4666692912578583
162,0.6200958490371704
163,0.11401014029979706
164,0.09371090680360794
165,0.077044777572155
166,0.14937333762645721
167,0.010818473994731903
168,0.10968770831823349
169,0.18770375847816467
170,0.2683546245098114
171,0.2045709192752838
172,0.08707258105278015
173,0.2397947460412979
174,0.2807087004184723
175,0.15459512174129486
176,0.10489527136087418
177,0.011083710007369518
178,0.3454955518245697
179,0.168222114443779
180,0.020996062085032463
181,0.1527578979730606
182,0.25763946771621704
183,0.3499537408351898
184,0.17488306760787964
185,0.3468061685562134
186,0.24617311358451843
187,0.3014705777168274
188,0.2842615842819214
189,0.30025601387023926
190,0.3863670527935028
191,0.33622774481773376
192,0.17388786375522614
193,0.12478331476449966
194,0.18526923656463623
195,0.13249154388904572
196,0.1466452181339264
197,0.1084248274564743
198,0.38168925046920776
199,0.239594504237175
200,0.1088389977812767
201,0.142306387424469
202,0.236520916223526
203,0.017717070877552032
204,0.007247199770063162
205,0.34092268347740173
206,0.5946558713912964
207,0.012583823874592781
208,0.13626791536808014
209,0.1876566857099533
210,0.01522399578243494
211,0.06988456845283508
212,0.2113787978887558
213,0.2776568830013275
214,0.11316663026809692
215,0.09871319681406021
216,0.028619185090065002
217,0.09355014562606812
218,0.2556123435497284
219,0.1700977087020874
220,0.13703477382659912
221,0.26088276505470276
222,0.1925191730260849
223,0.1236238181591034
224,0.2986539304256439
225,0.11040418595075607
226,0.27761131525039673
227,0.44168245792388916
228,0.25026369094848633
229,0.8542643189430237
230,0.017668258398771286
231,0.1627541184425354
232,0.16965362429618835
233,0.12654228508472443
234,0.13107267022132874
235,0.10815338790416718
236,0.01895393617451191
237,0.2366550713777542
238,0.13060125708580017
239,0.12866522371768951
240,0.09443061798810959
241,0.34218651056289673
242,0.14265158772468567
243,0.11051584780216217
244,0.11225771903991699
245,0.16542856395244598
246,0.31683576107025146
247,0.330554336309433
248,0.6490011215209961
249,0.2291647493839264
250,0.3302009105682373
251,0.054698776453733444
252,0.05429580435156822
253,0.18982195854187012
254,0.33484601974487305
255,0.2145552635192871
