id,dep_delayed_15min
0,0.021011995151638985
1,0.02918430231511593
2,0.07404789328575134
3,0.26252955198287964
4,0.2431119829416275
5,0.0859023779630661
6,0.04830201715230942
7,0.22720670700073242
8,0.17331646382808685
9,0.25292691588401794
10,0.20289233326911926
11,0.15910474956035614
12,0.0787063017487526
13,0.21717800199985504
14,0.05204237625002861
15,0.2150726318359375
16,0.04509489983320236
17,0.2653038203716278
18,0.463811457157135
19,0.011571530252695084
20,0.2764875590801239
21,0.04365432634949684
22,0.25849413871765137
23,0.14903420209884644
24,0.2639901041984558
25,0.351661741733551
26,0.007387022487819195
27,0.02819167636334896
28,0.19110026955604553
29,0.15238292515277863
30,0.15034188330173492
31,0.37162429094314575
32,0.12601977586746216
33,0.3092675507068634
34,0.47070232033729553
35,0.24926257133483887
36,0.17701637744903564
37,0.1262577623128891
38,0.09530817717313766
39,0.1809050440788269
40,0.13750600814819336
41,0.18799224495887756
42,0.16033536195755005
43,0.25546133518218994
44,0.13508926331996918
45,0.3490293025970459
46,0.005062726326286793
47,0.20935752987861633
48,0.5294007062911987
49,0.09911221265792847
50,0.5406753420829773
51,0.032767049968242645
52,0.2877103090286255
53,0.4140010178089142
54,0.2772243022918701
55,0.0532798171043396
56,0.23945744335651398
57,0.32502853870391846
58,0.07932142168283463
59,0.3030628561973572
60,0.18737749755382538
61,0.08705363422632217
62,0.18306387960910797
63,0.20321495831012726
64,0.17735327780246735
65,0.17236192524433136
66,0.012984801083803177
67,0.05986829847097397
68,0.12665626406669617
69,0.2689812183380127
70,0.010914165526628494
71,0.19288471341133118
72,0.4333434998989105
73,0.282195121049881
74,0.4775848984718323
75,0.24616707861423492
76,0.07323514670133591
77,0.12261191755533218
78,0.08572039008140564
79,0.07536321133375168
80,0.16915586590766907
81,0.16250845789909363
82,0.06796455383300781
83,0.2199857234954834
84,0.20154032111167908
85,0.005743334535509348
86,0.0657973363995552
87,0.17580121755599976
88,0.3565310835838318
89,0.3301049768924713
90,0.18209794163703918
91,0.34941136837005615
92,0.11733080446720123
93,0.09888138622045517
94,0.23532600700855255
95,0.1648261994123459
96,0.31984785199165344
97,0.0771646797657013
98,0.24292463064193726
99,0.3318193554878235
100,0.1416795253753662
101,0.18310235440731049
102,0.05467401444911957
103,0.20004841685295105
104,0.0066361818462610245
105,0.07602482289075851
106,0.25415071845054626
107,0.05090358108282089
108,0.07299985736608505
109,0.18055877089500427
110,0.2102571576833725
111,0.2758466601371765
112,0.6544240713119507
113,0.0215718112885952
114,0.036245305091142654
115,0.14306819438934326
116,0.09000770002603531
117,0.6004787683486938
118,0.06345002353191376
119,0.12699687480926514
120,0.4057581424713135
121,0.34149369597435
122,0.20048344135284424
123,0.19809697568416595
124,0.15423625707626343
125,0.04106329753994942
126,0.06271158158779144
127,0.024298137053847313
128,0.10076718032360077
129,0.4423944652080536
130,0.41030946373939514
131,0.14637070894241333
132,0.04342680424451828
133,0.14465999603271484
134,0.061647333204746246
135,0.25678038597106934
136,0.2700587511062622
137,0.1728275865316391
138,0.020127123221755028
139,0.0587770976126194
140,0.303128719329834
141,0.15603326261043549
142,0.4280351996421814
143,0.24644525349140167
144,0.30887553095817566
145,0.27631866931915283
146,0.11349781602621078
147,0.19222576916217804
148,0.1285821944475174
149,0.4812765419483185
150,0.31030118465423584
151,0.19071654975414276
152,0.2149614691734314
153,0.24503758549690247
154,0.17182345688343048
155,0.1516314148902893
156,0.27376800775527954
157,0.24835166335105896
158,0.2816048264503479
159,0.025338493287563324
160,0.06172749027609825
161,0.42533230781555176
162,0.6202421188354492
163,0.13293902575969696
164,0.11791909486055374
165,0.10729706287384033
166,0.1350935399532318
167,0.02016534097492695
168,0.10350377857685089
169,0.15870194137096405
170,0.26151055097579956
171,0.185095876455307
172,0.11497682332992554
173,0.260116308927536
174,0.23641405999660492
175,0.19017429649829865
176,0.10019459575414658
177,0.00999270286411047
178,0.29252156615257263
179,0.1568099707365036
180,0.0263317059725523
181,0.13828147947788239
182,0.22480688989162445
183,0.43514713644981384
184,0.1905733048915863
185,0.3679840564727783
186,0.2420669049024582
187,0.31338828802108765
188,0.26549679040908813
189,0.25943174958229065
190,0.4044549763202667
191,0.2753046751022339
192,0.22162893414497375
193,0.15707671642303467
194,0.15739156305789948
195,0.11941346526145935
196,0.09806894510984421
197,0.1355924904346466
198,0.36249178647994995
199,0.27666187286376953
200,0.11801984906196594
201,0.1988493949174881
202,0.19888567924499512
203,0.019595572724938393
204,0.007222854532301426
205,0.3564700186252594
206,0.5645818114280701
207,0.011799346655607224
208,0.1566595733165741
209,0.23054614663124084
210,0.03502793610095978
211,0.07357129454612732
212,0.21361835300922394
213,0.22750383615493774
214,0.11262943595647812
215,0.14378899335861206
216,0.02808993123471737
217,0.0636301264166832
218,0.27151137590408325
219,0.1704961061477661
220,0.14046461880207062
221,0.2808937132358551
222,0.15923155844211578
223,0.11646804213523865
224,0.2879157066345215
225,0.10966026037931442
226,0.22074373066425323
227,0.40395092964172363
228,0.2964670956134796
229,0.775229275226593
230,0.01950065791606903
231,0.1375742256641388
232,0.14584024250507355
233,0.15409554541110992
234,0.13495415449142456
235,0.10858714580535889
236,0.01568877510726452
237,0.22867389023303986
238,0.1362839639186859
239,0.13479049503803253
