id,log_recommends
2,1.466003513325312
3,1.6975278724137384
4,2.584685921004321
5,2.3011500046557902
7,1.975121667000062
8,5.37926635697165
9,2.5997128587856166
10,2.596984592874155
11,4.636213606407154
13,1.482145944358568
14,10.85901922875673
17,10.088558904173384
19,1.3635437372771393
20,2.8729259350228826
22,1.7018229498921218
23,1.9513023081574197
25,1.8690756428138469
26,1.6015901828966508
27,1.8089562111285848
28,1.9020780518391283
29,3.9135934779490955
30,4.277064885812295
32,3.0752370877696373
33,1.641525512457721
34,5.103180638773498
35,2.3519834654125527
36,1.9421682430014948
37,1.9909680943172665
38,1.20574182508257
39,3.0551539984163236
40,1.6881512580352322
42,3.394121620018958
43,2.2847326150145877
45,1.1844292346154617
48,1.6622930423593754
50,6.598774830115613
51,10.85901922875673
52,1.6636466997596737
54,1.5099506980563613
55,1.681659325976522
57,1.2650883985314656
58,1.5575405396368107
59,7.947154976291533
60,1.9968301535191453
61,1.4023213911972716
63,10.85901922875673
64,1.6063668273547826
65,0.8018634078678523
66,1.8184872970128052
70,2.1590925118229456
71,2.60242056899025
72,3.2344923779035755
73,1.1485531272243918
74,1.2056755111058415
76,0.7216897078403404
78,1.2714042521787647
79,2.29318343844995
80,1.746723941391101
81,1.7767378244628096
82,1.1586806649102297
83,1.817581915797527
84,1.9492857043346332
85,3.114460677468017
87,1.2027709261107358
88,1.434488012737935
92,1.9562375283467546
93,1.1872301630619102
94,1.5867993499547584
95,1.1148568377145955
96,1.3396642193672361
97,1.2239214411948152
98,1.6789003071376325
100,1.2412562852376574
106,1.1734944419546198
107,1.2564081808461238
108,1.1818381728398806
109,0.9740808213338148
110,1.4179171513604794
111,1.7351328828415007
113,1.2332105845642023
114,1.189202601803811
115,1.1572309044571811
116,1.5221015825228896
118,2.2911411219933853
119,10.85901922875673
121,2.467461772982943
122,2.463184438467488
123,1.1925632712203726
124,1.451981245504539
125,4.467862024897758
126,1.5438078586820052
127,1.2835208938442155
128,0.9836845623892067
129,3.639531628934943
130,1.362532363090305
131,1.706625450510185
132,1.4744691106202317
133,1.3024290226583461
134,1.435320257112861
138,2.09358938079825
139,4.990519437314205
141,1.3991487276440568
143,2.1348705232631517
144,10.85901922875673
146,1.3000594575519127
149,1.4539180270829315
150,1.5627701754987382
151,1.914993062671119
152,2.8514025613062057
154,1.6018881063766943
155,1.7601393815907012
156,3.523116615487902
157,0.9553084560723336
158,1.2043042327795594
159,1.2870631564233692
161,6.315708861889573
162,1.6816172850188866
163,1.6968846312519934
164,1.2608864432580769
165,1.806463379715737
166,1.0474053387546378
168,2.03317985801974
170,1.475488320872258
171,2.956934234477748
172,1.3971675379014186
173,1.466371526390864
175,5.632188005742371
176,2.7751616562328647
178,1.5618343564693948
179,2.8061094875411605
181,1.3419972642693727
184,1.6311544244550493
185,1.8549708840383194
186,2.311230345862571
187,1.120312876149575
188,2.05666965037967
193,1.2862281234323658
194,2.3736194873491097
195,4.582231011791859
196,2.1703794195778214
200,1.6788684083348364
202,1.4073774387843263
204,1.0551395151149814
205,1.506332667894111
206,2.1996318380073276
207,1.7784265274029414
208,1.2938289495804973
211,1.4206563739621383
212,1.239782548343839
213,1.4339272375636452
214,3.296960554632573
215,0.9792434453495823
216,1.5436781842682774
217,1.504032749162964
218,0.856661860575389
221,1.7867976584075913
226,1.1331042611389048
228,1.6661323793805267
230,1.2315493366288732
233,1.1388819095164937
236,3.5285816805731978
238,1.5235330306856953
239,10.85901922875673
240,1.294619720624644
241,1.5628826990021716
242,1.8223283561017762
244,3.0840201826839
245,1.7928759383332182
248,1.2976280227803783
249,1.5151841761676776
250,1.5640662491225175
251,1.4853300448730313
253,1.4216511815659518
257,1.569024360873961
259,1.7656342954174127
260,1.2625670630447916
263,1.543477519147838
271,1.0823352767158816
274,1.1210233797188862
275,1.1872812150565317
276,1.1183708185316084
278,1.823557019426817
279,8.732965474750118
280,1.1536675019388283
284,2.696851549992662
285,1.4288372476725286
288,2.0390356999557873
289,2.0173686223335117
294,2.349115795219254
295,1.276249884503543
296,1.7322757387839254
297,1.4385922050373388
299,1.7663671857142291
300,2.336525507339759
301,1.7952028070734245
303,9.365549405448506
304,10.85901922875673
305,1.386526917670109
307,2.3362451411011893
310,1.4251584492566538
312,2.2055987191479085
314,1.359191448789204
318,1.6281330658170141
321,1.480711921263583
322,1.3992550669882016
323,4.914190302762376
324,1.3920354102685615
325,2.6110436309134757
326,1.1669132329194927
329,5.336243814809387
330,1.8802373145142859
331,1.489165654951992
332,2.3491040496696414
333,5.312050930775164
334,1.5215871991236884
336,1.2019617336012849
341,2.868459138337035
342,10.85901922875673
343,1.7920979990010273
344,1.287535595289006
345,5.444522187449947
346,1.4821800341073188
347,2.1000685771880048
348,0.9301671293519208
349,1.6957955809412848
350,1.213817072921538
351,1.5310824975923403
352,2.438975319313678
353,1.6974497879275643
354,7.299639767361759
357,2.2279413552109255
358,2.3697702274405117
360,1.412669250184911
361,3.1299373863783275
362,1.0786874737776628
370,2.310853646018067
371,1.202247834538543
373,2.345031887765427
375,3.4534474742292613
378,1.1137436518626318
380,1.6609919763410264
381,2.0599093974214235
383,1.1327609825571112
384,2.0707606426547676
385,1.5975991962165395
386,1.531693521400023
389,1.2634713847704755
398,2.5809924615901623
404,1.0901278685968399
405,2.2776859651207824
411,2.123358429336746
412,1.8523016482762968
413,1.1308109158490693
414,2.024516689054624
415,1.9714198121782776
416,1.4787941615903188
418,1.3781609975732403
421,1.3017805744820596
422,2.216634378935921
423,4.242446043692521
424,2.2291715183327874
426,1.5149978199751497
429,3.574273719062133
430,0.9483449230709945
431,3.575868200683806
432,2.2638321072136898
433,1.2737992880031566
434,1.210965529895164
436,2.4655107824389986
438,1.291586102585366
440,1.4382671199350006
442,1.8709905565405889
447,2.779263598537804
449,1.4986729252267121
450,1.3198577953507311
451,1.2279682815074022
452,1.7309735571100349
453,2.5552012814877747
455,1.0697842578857832
457,2.9812599107214526
458,3.188195236139615
459,1.7867797905203469
460,2.624992397896592
461,2.1034965838168835
464,1.2704218364444304
466,1.9484827640415054
467,1.0176570751174077
470,1.0917249846001225
472,3.2207073199038443
474,1.4447914703874705
478,1.3926619671679117
480,2.6666259922789344
481,1.9670146750413267
482,2.0454524255219995
486,3.098834273612875
487,4.141586802375463
488,1.7119259101473612
489,2.680306088157128
490,2.559019046253268
491,1.4445834353946136
493,2.3648438632569677
494,4.864568417565623
495,2.051792907613725
496,2.740183804268747
499,2.4425583643940567
500,10.85901922875673
502,2.175309601657216
503,2.917870297489133
504,1.413207579714495
505,1.6155589566765247
513,2.633935195649455
514,2.1263332130005006
515,2.0113195515862516
516,1.1733372042345604
519,1.0018647364626758
521,1.6349103973443608
523,2.5374534515933913
525,4.177738201627224
526,2.7019966507703805
529,1.2367364315347449
530,4.85060771906675
531,2.2553405917059153
535,2.377584366044399
536,1.5575732483315832
537,0.9136945077453056
540,5.549378835704608
541,6.3314798980985785
542,1.2985327847851864
543,2.2590694935883215
546,2.2397673525403095
