id,log_recommends
2,1.362823976217498
3,1.7862795622142322
4,2.626580998800637
5,2.31750690973418
7,2.153671370478116
8,5.297563511258932
9,2.6344330564477962
10,2.4092656704170583
11,4.198309733995074
13,1.5290108147363979
14,10.85901922875673
17,5.765702486595126
19,1.4079095280147158
20,2.628052296084755
22,1.8673792923898127
23,2.1112453781835026
25,1.9283177679328178
26,1.6611680508223012
27,1.8439979252533298
28,1.9942798345838637
29,3.6224152518333477
30,3.6721708520063334
32,3.042921275824498
33,1.6110223862976545
34,4.648185832848228
35,2.451730250521569
36,2.186355494899771
37,2.1995218591649213
38,1.299349818837088
39,2.88079126153129
40,1.8118727882568022
42,3.530960746280985
43,2.1244692362459756
45,1.2254633287037984
48,1.6283479935666214
50,4.825522407912461
51,10.85901922875673
52,1.6606946853855957
54,1.749690648458626
55,1.716803274122193
57,1.421236120022869
58,1.8863033229664603
59,6.954994259516418
60,1.921741872461564
61,1.4247537617254142
63,9.056457145188663
64,1.7958743384918174
65,0.8214863151601897
66,1.8574024882494282
70,2.0300166601693617
71,2.821941152232375
72,2.6679676425498062
73,1.2469368202282882
74,1.3060038777101202
76,0.8720635319380772
78,1.3715657905189702
79,1.8265592393726726
80,1.9588175492694189
81,1.9127251399014842
82,1.2464605813303817
83,1.9162286316246937
84,2.2669946237583116
85,2.9297497212150385
87,1.2849194094511491
88,1.6395880151448674
92,1.7185759296340044
93,1.261123512193191
94,1.5439637911501891
95,1.2358636037585404
96,1.5163073437244052
97,1.4123443736196057
98,1.5758818179287337
100,1.3118219861129425
106,1.2830024561345712
107,1.439015213324791
108,1.2395234608668195
109,0.9879501875152106
110,1.6421477685370212
111,1.8509166446993002
113,1.3188221135396763
114,1.3008917619137323
115,1.2404559330749987
116,1.585387726798782
118,2.0719889678782955
119,9.059437209783175
121,2.6045241745521936
122,2.465934886765505
123,1.2347888700002443
124,1.4282515444783426
125,4.135015181781038
126,1.577486882458617
127,1.318239322971695
128,1.2392012266592565
129,3.515465679546568
130,1.4065234198999377
131,1.8871164949246277
132,1.6313795392981911
133,1.4409346996575678
134,1.5649063782527788
138,2.0722479826873688
139,4.263984279242831
141,1.5198839754439741
143,2.605196228480457
144,10.85901922875673
146,1.3795163959029915
149,1.5959561121553625
150,1.557201032806759
151,1.8369930079633066
152,2.2460182907881765
154,1.6281770260032509
155,1.6206349226135746
156,3.419238960013437
157,1.305460693087228
158,1.3876407459271927
159,1.3393748831452896
161,6.131350281512352
162,1.585719107461756
163,1.7422423666332205
164,1.357042907861194
165,1.6687886434134602
166,1.1533791211124487
168,2.043990449756371
170,1.6409133376192795
171,3.1162738211559375
172,1.4632222143327276
173,1.587519920416756
175,5.138550316011897
176,2.3336486804039853
178,1.7928956600770092
179,2.6058866969640375
181,1.4474914156773477
184,1.7258367407883897
185,1.9044761806883481
186,2.1027499750605236
187,1.2334917886335286
188,1.91681700412516
193,1.441289213197061
194,2.253318458257592
195,4.037307462075285
196,2.123938185321046
200,1.7764304754056375
202,1.5138937890325606
204,1.1092676247061355
205,1.605274869220024
206,1.9524051054724334
207,1.8899152749538553
208,1.3595557609131237
211,1.546358790671602
212,1.3942435358711016
213,1.3780741761652961
214,1.9253003855352937
215,1.087078692801153
216,1.6470700793718922
217,1.4906496028276912
218,0.9205600906447251
221,1.8760603132738674
226,1.2156197146871204
228,1.596059852674183
230,1.5006869951104955
233,1.2793395906736442
236,2.71748277106867
238,1.661882506681156
239,10.85901922875673
240,1.3688431950875424
241,1.375323532769119
242,1.864192530827504
244,2.943484253829549
245,1.9335757326850442
248,1.3001114609702762
249,1.5046826316751178
250,1.6037185075543203
251,1.487269665909048
253,1.4803033011654818
257,1.5913488660183133
259,1.7486026792687794
260,1.3068622041871487
263,1.7060589449057495
271,1.2315062331564064
274,1.2392805380757008
275,1.356135349767866
276,1.1392874236535153
278,1.494921952807555
279,5.338811165482648
280,1.2348703687550935
284,2.422974699567368
285,1.4351738619129175
288,1.8754113086897424
289,1.7097343370587161
294,2.291789606687166
295,1.3496644419023764
296,1.906295824182377
297,1.4833291688659545
299,1.6815533847761683
300,2.0361077099196425
301,1.824375980371513
303,5.37742696243196
304,6.36379565221453
305,1.4663011422468304
307,2.158954334323916
310,1.5515120941350162
312,2.022286900502433
314,1.5807683084211517
318,1.5233776382417148
321,1.53746506732285
322,1.4670212728852778
323,4.24482672364132
324,1.4263161478794808
325,2.9704872601063457
326,1.2412488377222886
329,4.332865060531777
330,1.965522277339543
331,1.5004394021832805
332,2.378285856897196
333,4.55353110950108
334,1.7618986394358922
336,1.41600708671325
341,2.3429902542516508
342,10.85901922875673
343,1.9014751886555583
344,1.2762358458320262
345,4.513838950596426
346,1.592366062903492
347,2.2351894733044313
348,0.9647521982475179
349,1.7144271474350934
350,1.2954653833810519
351,1.564765543016417
352,2.628273061749655
353,1.912126550616805
354,6.095446396268111
357,2.2488545551775507
358,2.6661140492365214
360,1.533066533812902
361,2.8053996316413707
362,1.244571134136547
370,2.099016706346481
371,1.3581737955527733
373,2.0696572213201403
375,2.8279384972277097
378,1.2240120147326432
380,1.679669419591609
381,2.10755814484324
383,1.2765970716874444
384,1.9495508252182343
385,1.7616079501429114
386,1.4400430370765194
389,1.3155107588630999
398,2.0243385394246856
404,1.2808680344442558
405,2.2129932258648646
411,2.2579673366236226
412,1.968651912247194
413,1.2443496201899968
414,2.4606781926047128
415,2.1024934552115955
416,1.5493198063466467
418,1.4589397889826428
421,1.391153139527829
422,2.5270257037486172
423,3.5230038775600225
424,2.2204791368350936
426,1.6034940026789706
429,3.6592016675476593
430,1.0625567158337186
431,3.505646660340589
432,2.5219464394859896
433,1.3721268756613825
434,1.3965166095068517
436,2.4335083948804264
438,1.4317407333261614
440,1.4315374405761558
442,2.016491257823412
447,2.5799241518664355
449,1.5603076291601128
450,1.441299302256865
451,1.3623634195519978
452,1.8264752195801315
453,2.497983983616288
455,1.1498333283477518
457,3.034938012240751
458,2.8049283640908373
459,1.7608066008463863
460,2.412718210285653
461,1.9480736256220945
464,1.3118692125545135
466,1.6757921854326057
467,0.9950094941597223
470,1.147504976772726
472,3.0148286618785005
474,1.380508624855209
478,1.4634709832539232
480,2.3466505181312423
481,1.9793786849845554
482,1.8318199850712897
486,2.9392663223891975
487,3.9883675027588708
488,1.7305062573379233
489,2.893992393972304
490,2.5568115654813095
491,1.498280324353263
493,2.626079369736967
494,4.600389620422284
495,2.2161955287764914
496,2.6791752376141726
499,2.3827898331564263
500,9.35227846771012
502,2.0510851611538827
503,2.6501652591576805
504,1.659896083321119
505,1.6776936116758037
513,2.525525096205153
514,2.144859394753497
515,2.1372821531928476
516,1.3165372575374525
519,1.1332901054765507
521,1.811001487010399
523,2.528337570488835
525,4.003760321916102
526,2.577922907307901
529,1.3578207162682256
530,4.795495309111961
531,2.0796549696964592
535,1.7266411681266098
536,1.697120514609251
537,0.9912653704744571
540,4.731787319758035
541,5.195776063417531
542,1.399152925096536
543,2.027156353668487
546,2.478669687689531
549,3.1877489200494113
557,1.3411547545631488
558,2.114482284940364
559,1.3498534081515716
561,2.435200271073744
565,1.8062104925450917
566,1.658339830791505
567,2.0147094672189763
568,3.187500285330527
572,2.1022117399639404
574,1.2184493186637428
576,1.6375709240724974
577,1.1758814069958339
579,0.9624973173431789
582,1.933096265359744
583,1.7570179053181194
586,5.768995642821598
587,1.7480921618256071
588,1.1218128580419715
589,1.7771429668712666
590,1.7552687866900956
591,1.6101269068172372
592,1.408293939785683
593,3.2984906992960314
594,1.3057191998957887
595,1.6707289028895436
596,1.521351371384946
599,1.8800474201353474
600,1.6710229770542195
601,2.1931875765490476
604,1.7747880369607774
605,1.729658516985176
607,2.29221133477259
610,1.54220159090855
611,1.6592588055902788
614,1.608950334138061
615,2.140860818954346
617,1.4150190586286397
618,2.754940926256911
620,1.381109276739334
621,1.6849939950004125
624,2.094399756686239
626,1.549254736281261
630,1.4005709851358046
631,1.4556433968050555
633,1.558190169480248
634,1.2094479308541448
635,1.6579203238841764
636,1.315498919319548
637,1.6178999805380319
638,1.3305787527155322
640,1.0287762612270284
641,1.4490323661839228
642,1.4868428807615302
643,2.216711962496888
644,2.1882059342739457
645,1.722329956466291
646,1.7525169293603886
649,1.2055670051926812
650,1.369609961951475
651,1.264373825472194
652,1.4240558033959245
654,1.173535514978862
659,1.1419393485816294
662,2.0616651880886394
663,1.509186856271414
666,1.1280776620037862
668,1.392883418025568
669,1.37658390628808
670,1.6031092102952607
671,1.4482978929789578
673,1.5254157563223745
675,1.640419497031393
679,1.8479667857888622
683,1.1716886513296754
687,1.6388356169345146
688,2.4065591771376758
692,1.16821740324419
693,2.3002550313875654
701,1.190015104618969
702,1.23595011723874
710,1.0426087648081832
713,0.8970156231162897
714,1.248848591479742
716,0.9954742721106995
717,1.202087946209359
718,0.8398844131549136
719,1.3915190609200787
720,1.2892917028207975
721,5.774063045260135
722,2.8179452933542803
723,1.0631327776723565
724,1.2200770347629086
726,1.5709130329885939
727,2.763953272472396
728,1.3308302558660945
730,1.4870495662862673
731,1.2285443337051105
732,1.1966727531297585
733,1.0788503678843988
