id,log_recommends
2,2.0966147076244064
3,1.641024923520115
4,3.307028327884467
5,3.0627677480991875
7,1.6477685851583082
8,3.2557380713911797
9,1.9226337675940552
10,3.1326772801201095
11,7.011607569964056
13,2.2677156426845997
14,10.85901922875673
17,8.475952192053127
19,1.7534810787883248
20,2.008794920029968
22,2.6186737832066243
23,2.4450779406861414
25,2.623357536944767
26,2.245470329179259
27,2.1331035820844866
28,1.5380894048721294
29,9.866863285028236
30,5.041380735395731
32,5.17472397725281
33,1.5692817019705374
34,4.343237336005416
35,4.224424337302418
36,2.7696445758526216
37,2.6668740000283977
38,2.1029055843161495
39,3.8961582362132936
40,2.1868868438413136
42,4.360902363271787
43,1.8495197300341946
45,1.710751931693649
48,2.5723091565814937
50,6.449283246117913
51,9.827533626677893
52,1.2530242133137934
54,2.94767581351016
55,1.391652653162252
57,0.9656778393796189
58,2.659616660993611
59,5.098334919247876
60,2.0090741619307146
61,1.9168898445552762
63,3.600338972294208
64,1.7705194887623916
65,0.7441169988453404
66,1.3483612955725126
70,2.3711000415160775
71,5.53571092695364
72,2.563847346398673
73,1.4357451747936807
74,2.412349092637699
76,1.1005048180167372
78,1.2141314922589712
79,2.1766978920006017
80,2.0952816846166074
81,2.527376984734901
82,1.966699977869765
83,1.6374350113262564
84,2.340079726633273
85,2.382811278361428
87,1.1775817838553548
88,2.0888485893894
92,1.404145594481054
93,0.9566324749554233
94,1.6865499624263005
95,1.2715542867323866
96,1.7158713029974042
97,1.3243794366101416
98,2.3655037467442823
100,1.5992983471008138
106,1.624842681970293
107,1.1224760453936335
108,1.3678046372850148
109,1.932039150849769
110,1.237268342552978
111,2.7754502880537073
113,1.174831813612582
114,1.890236587861421
115,0.9038724714014931
116,1.708182602874599
118,2.165287181496356
119,6.166386438634262
121,2.896424368869697
122,3.4893448621104457
123,1.0311987907714117
124,3.291116931434958
125,6.127145617583854
126,1.8120050597981974
127,1.115607388898522
128,1.54334941583011
129,4.238222671021731
130,1.5027849199019379
131,3.1339807449705304
132,2.031578343371263
133,0.935991391183844
134,1.0860833846392786
138,2.2858226924347456
139,5.152865666410615
141,1.6625640182092116
143,3.897132397537439
144,10.85901922875673
146,2.207458822791679
149,2.791279240807422
150,1.8518719641391839
151,2.5443723531514033
152,2.8581912651667714
154,1.924730580956413
155,2.2095016668724896
156,3.4278937311258066
157,0.9885302845170951
158,3.4569717877473116
159,1.2908539808413289
161,7.837845594665308
162,2.3210995096876816
163,1.3967009618662949
164,1.6365706738454513
165,2.74234940477369
166,1.8200063680296994
168,2.5188186451523924
170,1.8276938849313051
171,2.9691656873473455
172,1.7573341970064749
173,1.4942762859980145
175,3.0729438163987357
176,1.9669910710068506
178,3.0938646338064975
179,3.78874943399915
181,1.8996240534709865
184,3.9497883689630604
185,3.4169659219739428
186,3.209181756079237
187,1.1686672535350635
188,2.231441970402477
193,1.2971985789817075
194,2.2007495348519974
