id,log_recommends
2,1.2579570296198643
3,1.7633316454677743
4,2.621755155067208
5,2.4054933075297527
7,1.825443552554448
8,4.69589630160383
9,2.0396984942565126
10,2.515279674616592
11,4.447134694872337
13,1.6431612863483005
14,10.85901922875673
17,7.229797301327492
19,1.4108071677572431
20,2.899864465889211
22,1.3812681134390943
23,1.927563943067921
25,1.8366936025052163
26,1.5894801291986254
27,1.4449605208787666
28,1.8671645561187602
29,2.892409813008155
30,4.148002943557564
32,2.5496446588762436
33,1.5379156105889409
34,5.332653730920752
35,2.0552284301614585
36,1.8993866153044972
37,1.6165835458154947
38,1.3698085697946787
39,2.9936548536193293
40,1.5430484920350467
42,3.463193014228287
43,2.280500644994777
45,1.2019749552530734
48,1.4035531700505295
50,6.4984260407356365
51,10.85901922875673
52,1.578264775226481
54,1.2279793332716686
55,1.7894583924184686
57,1.2996344076087465
58,1.211506952485961
59,8.401018932660188
60,2.1518286165961693
61,1.399565736096068
63,9.538078022341516
64,1.2735420065332832
65,1.0324018698202322
66,1.6759212263988974
70,2.0171406725585928
71,2.281791773714804
72,2.981143643852153
73,1.135179740421118
74,1.241464833811167
76,0.8235977794361483
78,1.4118303738212468
79,1.944274694867553
80,1.6939075165112605
81,1.8427020502653044
82,1.1916727591044558
83,1.7731169738242676
84,3.016671285054965
85,3.027293542302349
87,1.4850716199288454
88,1.4354666672458762
92,1.8610893717204309
93,1.3251637013560746
94,1.389099923014404
95,1.2030548135466976
96,1.3251955056665574
97,1.2819226227401619
98,1.6168567715216595
100,1.1151043634069033
106,1.3666247310857924
107,1.0805422516556082
108,1.2304931204795693
109,1.0868123911447019
110,1.369408644084294
111,1.6608989633947382
113,1.2522838947893973
114,1.171359453073173
115,1.2146889065307072
116,1.4658334667806565
118,1.9319386874259963
119,10.85901922875673
121,2.4214995572017735
122,2.010921349738321
123,1.3034205483722723
124,1.4184007435568768
125,4.579519133827956
126,1.4774121352472307
127,1.4681557187360508
128,1.4535676750575193
129,3.718264398986067
130,1.4519725336432017
131,2.2615784529410377
132,1.4960734859945986
133,1.3251544252426317
134,1.388531897315065
138,1.7365041794097709
139,6.298270047158119
141,1.3047481061027517
143,2.0332022231211866
144,10.85901922875673
146,1.3722188112418594
149,1.3877587004035907
150,1.3558546588029812
151,1.9059146031409155
152,2.2824832613773296
154,1.5443451973083246
155,1.5602233748230259
156,2.9131792191650385
157,0.8629858364728129
158,1.1660068934959789
159,1.32205322290154
161,6.091315084284462
162,1.6103201336394328
163,1.6760653618221022
164,1.2254388196823154
165,1.581550982429656
166,1.2090319523183413
168,2.401208134329581
170,1.37715943863879
171,2.4426658393265215
172,1.4040206310840986
173,1.4728657606084463
175,4.666386483991272
176,2.9423424034723578
178,1.3463510405426837
179,2.4045264935627535
181,1.3887749116602301
184,1.7139008990840858
185,1.6987029682377113
186,1.8756851387299176
187,1.1318947517809719
188,2.2670014247523844
193,1.2084928442976324
194,2.406965920007416
195,5.663097477312293
196,2.4644508407063546
200,1.5524650150776074
202,1.5195222861005575
204,0.9756874300093052
205,1.5527988309397682
206,1.8098066203783343
207,1.9447335978439633
208,1.346651310303559
211,1.3844639153760665
212,1.3904201949711519
213,1.2616242776228923
214,2.3577481740604185
215,1.0962825978026098
216,1.6567519019729562
217,1.68969662333314
218,0.8910078867314977
221,1.7983597509685276
226,1.2271310926532633
228,1.6823186656544387
230,1.2941278585905118
233,1.2637354778866619
236,2.8951849644912775
238,1.528790653031099
239,10.85901922875673
240,1.248151928352785
241,1.566022554369973
242,1.6968506938987429
244,2.8359869298423352
245,1.5593717253818273
248,1.2669013028478546
249,1.389423621005818
250,1.33513712241897
251,1.5191044749235498
253,1.423210165428048
257,1.490230789135376
259,1.6049442166553483
260,1.2770299114569423
263,1.5275222832353634
271,1.1190398042878955
274,1.117398259044207
275,1.2654338148114417
276,1.2554687389219323
278,0.9667919080656
279,6.831156597348647
280,3.3855250326706137
284,3.1114722299019926
285,1.4951626546179329
288,2.042090422287815
289,1.8477358043772774
294,2.486472402060348
295,1.4365810216932648
296,1.6816324196425576
297,1.265486964147792
299,1.876613832706385
300,1.9402018227313578
301,1.934268076719533
