session_id,target
1,0.004064082469959064
2,0.00024560935261619784
3,0.00016317047696601199
4,0.000220592815901493
5,0.000465219657693064
6,0.0018846678094955947
7,0.003044629728661879
8,0.0007592512711356662
9,0.0025873311262619644
10,0.05535665549783336
11,0.00048370929476579454
12,0.0004573353950624376
13,0.0012947185279515321
14,0.23142068842680716
15,0.0016426844039063178
16,0.0035435685609006783
17,0.0073190397305390505
18,0.000317865693917124
19,0.0045642780844431735
20,9.061464274332853e-05
21,0.03712241240612942
22,6.207106631724497e-05
23,0.0001788002387867985
24,0.002253467082520688
25,0.03961285158163713
26,0.0001498107491232873
27,0.002596916555777855
28,0.0007822875320464207
29,0.014370369105196026
30,0.0019175287615060162
31,0.006915925290141436
32,0.014081035832069728
33,0.002892820524963692
34,6.376946593159122e-05
35,0.008782031756407325
36,0.0012678040784190785
37,0.00017859223976723497
38,0.00018365437157001282
39,0.0019175287615060162
40,0.00041242403011504814
41,0.002581119972442108
42,0.000946587557287401
43,0.00041310668454174105
44,0.00019767461886638628
45,0.026042980316237425
46,0.0010106914627046283
47,0.006720654128724357
48,0.003556524779997475
49,0.0005577979586778857
50,0.0010432077068420534
51,0.00012283018833981254
52,0.00017100743611134822
53,0.01995694787517689
54,0.0013627394366935396
55,0.0016940777461864685
56,0.005484336285317546
57,0.0005214883325803161
58,0.0005744398972126793
59,0.0006960262318034229
60,7.898548778085835e-05
61,0.0013078021230347253
62,0.005957215127083414
63,0.0009338277916124591
64,0.0022558527787036927
65,0.0005665349853259213
66,0.00018536439782931393
67,0.0038358214325718448
68,0.0008127861425468954
69,0.06324229926918232
70,0.001625259768680277
71,0.0020487633335357944
72,0.0006897941821726457
73,0.02220439374576725
74,0.00024560935261619784
75,0.00045447357336881423
76,0.001716378363161533
77,0.0009578115612750953
78,0.0025107075643195074
79,0.00043540563200291965
80,0.00017752752464976978
81,0.0011695768544532615
82,0.0005529659605037142
83,0.0005623059617642978
84,0.21332855421792848
85,0.0008596952255801436
86,0.00026796432579221985
87,0.0030746717067175935
88,0.0024747943900839484
89,0.0012718796790704774
90,0.038659964674214994
91,0.001039265274391981
92,0.0002516266480871575
93,0.018534318886701713
94,0.0027477789381978616
95,0.025772135152600642
96,0.00014342020946456763
97,0.002127000386900879
98,0.00045675884893701274
99,0.0011088190944934485
100,0.0004367713250586552
101,0.0010528868510251777
102,0.04378643844684432
103,0.00457767279914294
104,0.01272126672168211
105,0.001032502289506458
106,0.001848716349032598
107,0.0010365759817852246
108,0.001210140428903963
109,0.0005506411761742736
110,0.0012284701199925948
111,0.0019266907523084525
112,0.00041850515831981744
113,0.007589492314061873
114,0.00017901879279250683
115,0.002017577089494177
116,0.0002875739814161065
117,0.0034612546303938157
118,0.00812157735232553
119,0.0029730406777183065
120,0.0020565567886324577
121,0.0005383957666451462
122,0.0019175287615060162
123,0.0023080219111611946
124,0.0006525424691472439
125,0.0016740588588265582
126,0.00022320037150671832
127,1.7746414705760457e-05
128,0.0011904831020816777
129,0.0037166385204461146
130,0.0028919795885788686
131,0.003968621045391426
132,0.00285926036946694
133,0.0015054247654460358
134,0.0004109387468231648
135,0.000390472782097273
136,0.0022558527787036927
137,0.0011200332838154925
138,0.003174542748230331
139,0.00021689416162583817
140,0.002421641331511097
141,8.818377253192311e-05
142,0.0011352949067985458
143,0.002136078616709307
144,0.0015096583849463412
145,0.00023692643339457098
146,0.004948383191286899
147,0.0028849596077007776
148,0.0029498302056077236
149,0.0028137617318637798
150,0.031208385682056198
151,0.00033141827746632817
152,0.025048702057940922
153,0.0022361829322043144
154,0.005269149332267526
155,0.0010942289538285648
156,0.0017764444988705198
157,0.0018141774724749111
158,0.0022558527787036927
159,0.00021133708211852094
160,0.0019175287615060162
