session_id,target
1,0.006829597910804443
2,0.00749368692627122
3,0.008880858655467597
4,0.007850897793109565
5,0.009039082930973222
6,0.00710486795340971
7,0.009492442513514719
8,0.009619038457393954
9,0.0071240658997212694
10,0.007689737639609286
11,0.007519687661102343
12,0.0069739120223744734
13,0.007459145569889188
14,0.008337265517709816
15,0.010483151082903814
16,0.008412328921638419
17,0.009040849237414232
18,0.007799022907284763
19,0.006747771466644967
20,0.007346267438615553
21,0.007217078827233317
22,0.013390500957304964
23,0.010492840029638238
24,0.014852974477862562
25,0.008655707809435724
26,0.010585204084094876
27,0.007855614970302233
28,0.006034005957675975
29,0.009404906245933401
30,0.010654858628005753
31,0.012474318100379047
32,0.009981654674600007
33,0.007556381344082757
34,0.011063419364185357
35,0.010492266339044895
36,0.007615833366397007
37,0.006694312677294238
38,0.0082694462584573
39,0.0075290059767088285
40,0.006726426543655114
41,0.009883689427583001
42,0.013325094984041238
43,0.007607062647458703
44,0.007554584290180225
45,0.011345585167249978
46,0.01109990062927427
47,0.0070507534491247165
48,0.006372694070009215
49,0.009336667292213026
50,0.0074847009358354494
51,0.00570795634336817
52,0.007126662916430998
53,0.007271370533622473
54,0.009998457131450407
55,0.011834786777206303
56,0.012651583757358371
57,0.006342199849074968
58,0.006350958894251693
59,0.00714545142107021
60,0.006006209764062617
61,0.0074854177199078775
62,0.00631798047022334
63,0.007947928140774186
64,0.00939618352785693
65,0.00783415906183169
66,0.0078017473099397045
67,0.006694645056874351
68,0.01249006899625527
69,0.007794705463025773
70,0.006741655820882771
71,0.011825641656271117
72,0.011091605319254403
73,0.017107299037327658
74,0.009446987812896487
75,0.008955300344729833
76,0.00995923988915976
77,0.010476668031884214
78,0.010642972128083501
79,0.007578610345484341
80,0.0062379050652848515
81,0.005721459814959694
82,0.012379878492606687
83,0.006754248432563807
84,0.009534395888365757
85,0.007965044680185643
86,0.007815863727516461
87,0.010643048330791762
88,0.008913617181127733
89,0.008348454607903769
90,0.008172327558939275
91,0.006699725852271916
92,0.007122273464649918
93,0.011114820747159903
94,0.005752277889073647
95,0.011006355148296452
96,0.007485268244905818
97,0.011757764252414735
98,0.008180401270175674
99,0.006069727266663432
100,0.007511833564397218
101,0.006621503092640692
102,0.013364520982845947
103,0.005707161035387699
104,0.006480766528261938
105,0.011159005056862351
106,0.006703706190520785
107,0.014838488403521442
108,0.009584773160635867
109,0.006982202362184154
110,0.0051013773641654485
111,0.007265099645803916
112,0.006029706476538499
113,0.0076247699569471855
114,0.007034171947381588
115,0.006093014033214678
116,0.005975514824584378
117,0.007951542059452067
118,0.008054670481569515
119,0.006738237828609895
120,0.011165118763553103
121,0.007131604313834276
122,0.007104930463922982
123,0.005990459795144825
124,0.009514133546503387
125,0.011092589289671726
126,0.0070761091326858845
127,0.008407024401550167
128,0.006995535008826916
129,0.009438336316721778
130,0.010590822684093296
131,0.007792886244241344
132,0.008959935282864777
133,0.011869236696074495
134,0.0075981193165960085
135,0.0087388646320449
136,0.011286172717591374
137,0.005646601255336567
138,0.00959433447481354
139,0.008277079557247283
140,0.00671209703103697
141,0.007484457240458861
142,0.006606885497277093
143,0.00840942688267485
144,0.009382716081561594
145,0.007806553940999503
146,0.007944683847905868
147,0.005726733531904547
148,0.01177659204442459
149,0.008979948283204859
150,0.00809948325079483
151,0.0062970980616845786
152,0.008924131145647576
153,0.0063110122662320715
154,0.006653242044682907
155,0.007970768408429632
156,0.007104563183361949
157,0.0069898915092550164
158,0.012021856955317843
159,0.010419749180421576
160,0.006704579881386686
161,0.011778768841680238
162,0.006719267768507489
163,0.010563623098899952
164,0.0076250581474008984
165,0.009479552767901387
166,0.007484186620452458
167,0.008069067712294806
168,0.008979948283204859
169,0.009881109469328953
170,0.010436882935955938
171,0.009299950337168059
172,0.010009201600825792
173,0.009353677357858366
174,0.009978019734607584
175,0.01065605908980514
176,0.011765018329677211
177,0.010717710346981931
178,0.011704333735607308
179,0.008427960242906464
180,0.010523906314081285
181,0.005686584180034263
182,0.007548962062706994
183,0.00635082384446911
184,0.008901270532651126
185,0.007384851658037577
186,0.009082041891193994
187,0.0075243718432849
188,0.007504692201016038
189,0.010538772688421351
190,0.011745125441731888
191,0.006695350377552817
192,0.007056877358680076
193,0.012602736592115856
194,0.007222669545968138
195,0.00716278497940882
196,0.008460936292600823
197,0.008061752307042525
198,0.007523376788176104
199,0.008483410311323804
200,0.008258944457165874
201,0.009463746839347502
202,0.011259499028719842
203,0.007498477364096349
204,0.008784968493752765
205,0.009001406451038016
206,0.006664267264090192
207,0.009057434966827064
208,0.007908974526101842
209,0.0070163314389385095
210,0.009559397493457127
211,0.010038683129571655
212,0.00952403013890872
213,0.0067297740880532305
214,0.010143060293596236
215,0.007506498214010628
216,0.009466580540659327
217,0.01074782844596961
218,0.009325795286537169
219,0.006034181929433613
220,0.008549621479836681
221,0.008963874107969321
222,0.0070876785617951426
223,0.01062313306405813
224,0.007839775587719323
225,0.007161038875262177
226,0.008546990803333987
227,0.01182227084576915
228,0.012516036539680293
229,0.007459142127587653
230,0.009955596735305904
231,0.008894537434303813
232,0.007080621395002062
233,0.0071771919383162705
234,0.007226929060402908
235,0.008926091429921245
236,0.008428834619696223
237,0.008950653102875494
238,0.009488432368470268
239,0.0075290059767088285
240,0.007573796752246487
241,0.00840055567864735
242,0.00667026006094197
243,0.006382270135600709
244,0.007977135248457456
245,0.008514210371940941
246,0.0098882341999678
247,0.010261381196058085
248,0.00797560107627182
249,0.007600866033539814
250,0.010483647986159543
251,0.007224423800521147
252,0.007848976253288276
253,0.006371895736068877
254,0.005677681711992214
255,0.009499135497719243
256,0.007528192623766665
257,0.0059732780702644135
258,0.010593763318775548
259,0.010469867489064321
260,0.006079300874280325
261,0.010446677493762224
262,0.008880174534903409
263,0.008972213543869978
264,0.008474845487933466
265,0.006397876216979802
266,0.006429142568905108
267,0.007101496247496574
268,0.008402614973624666
269,0.011193595756839288
270,0.009238912450439972
271,0.008323565044831933
272,0.006376012801350109
273,0.007131197980934831
274,0.009807171668051728
275,0.011783046764316876
276,0.008805561364706541
277,0.009886354564131112
278,0.00859051111207678
279,0.006773526447636055
280,0.00794224011083456
281,0.009307546985577335
282,0.013884774176845291
283,0.008477977325092154
284,0.010440415187338507
285,0.006989403344647336
286,0.008006783736732075
287,0.011093618109628752
288,0.007521330465737785
289,0.007528389362685154
290,0.007141365746282551
291,0.007905946844064104
292,0.007621477193596146
293,0.00762856200364642
294,0.010012284701202035
295,0.007854236190029113
296,0.006022309511019381
297,0.0075305726205227635
298,0.008520625546699358
299,0.006661731074303072
300,0.006752071823446981
301,0.00673897603296302
302,0.00851800717409398
303,0.010145910676652858
304,0.011731890350337951
305,0.009498440440397979
306,0.0075077900657473705
307,0.007596984690612451
308,0.007872570298688819
309,0.00796505903839847
310,0.006811342184588483
311,0.00943362625525763
312,0.009419725382783526
313,0.006423278236490867
314,0.006733445990029098
315,0.011820578333396848
316,0.010524816974948724
317,0.010479296738305399
318,0.007502351637230134
319,0.008847601529817268
320,0.007542416036311413
321,0.009966555017674947
322,0.008790918211081593
323,0.00825585206097269
324,0.008834125999664145
325,0.008817131887229613
326,0.010050002845994018
327,0.008433627591306036
328,0.01116871086651921
329,0.006704579881386686
330,0.006043735081195197
331,0.008462545799953912
332,0.00750205470535588
333,0.008874114566445424
334,0.007880989122906813
335,0.005993168704734347
336,0.008411357317475759
337,0.009868881426201669
338,0.010436423215054452
339,0.01266293814877158
340,0.008986270064187165
341,0.007463273518740414
342,0.010047201007805043
343,0.010447911919608
344,0.010059120720118808
345,0.01023890570131761
346,0.006962291864140463
347,0.0103558836225983
348,0.007487349939911061
349,0.006068337121778003
350,0.0098910508968979
351,0.009933418171374959
352,0.012662255220613493
353,0.008130479634742494
354,0.010031951542851828
355,0.011784655300379022
356,0.006119964794675659
357,0.007586731980164143
358,0.00891585138911363
359,0.010871794441244908
360,0.008445822536939127
361,0.008449601464721491
362,0.007451127542996224
363,0.007879513106270412
364,0.0075318572597390535
365,0.015683624449046262
366,0.006642577305402192
367,0.00711239496947228
368,0.007623444789905511
369,0.010125365348494007
370,0.007478825740848537
371,0.008455948570844972
372,0.007524768285042435
373,0.007109141836494492
374,0.011007711268962155
375,0.005774880843141615
376,0.008519939127967524
377,0.008064713138461008
378,0.011882595149054443
379,0.0070651084734483305
380,0.00741312973146433
381,0.008009242915955535
382,0.011054627274110176
383,0.007109766112139792
384,0.007120831034303048
385,0.012476163409214154
386,0.007866995540539634
387,0.008067477442048655
388,0.009992164379349858
389,0.007397830153788144
390,0.006270405918911905
391,0.007498204184407681
392,0.011285566430767805
393,0.006402094558997057
394,0.006734405222974299
395,0.006702810112770928
396,0.008843169769627771
397,0.008446031922922344
398,0.009073768172065823
399,0.008262760644801342
400,0.009482462292947923
401,0.008382760237406063
402,0.007568337316967149
403,0.009309105263871468
404,0.010026269195655272
405,0.00956659340765954
406,0.007586820788968914
407,0.0069951279106373766
408,0.008302692634347693
409,0.011398102888594433
410,0.009893968768446667
411,0.007487059151236144
412,0.006339552230777395
413,0.007619366630928833
414,0.008906514451943062
